word,word_cnt_all,word_cnt_sentence,idf
について,3028.0,1961.0,2.324776939040083
ため,4659.0,2756.0,1.9844511331028798
確かめる,18.0,14.0,7.26692943562117
お腹,155.0,93.0,5.373387272083173
購入,1398.0,656.0,3.4198259762923406
４月,41.0,37.0,6.295068852592205
開催,1344.0,884.0,3.121529702598786
可能,1928.0,1093.0,2.9093052770598904
人達,72.0,59.0,5.82844932133071
つける,181.0,153.0,4.875548843843994
喜ん,82.0,78.0,5.549277938546838
計っ,12.0,10.0,7.603401672242383
方,3316.0,1818.0,2.400494490499005
若く,69.0,58.0,5.84554375469001
経験,799.0,605.0,3.5007583072055874
聞い,1027.0,763.0,3.2687287339519724
もらう,261.0,222.0,4.50330938336415
数値,120.0,70.0,5.65749152318707
4万人,6.0,6.0,8.114227296008375
現状維持,6.0,6.0,8.114227296008375
→,521.0,190.0,4.658962693075943
追求,149.0,128.0,5.053956501316812
歩く,89.0,72.0,5.629320646220374
人間科学,3.0,2.0,9.212839584676484
始め,748.0,596.0,3.5157460981710793
オフィスエムツー,277.0,277.0,4.281969259049091
〜,3799.0,1888.0,2.3627134185309835
たわむ,2.0,2.0,9.212839584676484
ワン,189.0,124.0,5.085705199631392
温泉旅行,7.0,7.0,7.960076616181116
っけ,65.0,58.0,5.84554375469001
経年変化,1.0,1.0,9.90598676523643
指摘,249.0,215.0,4.535348737108767
ウエスト,39.0,26.0,6.647890227214948
腰痛,13.0,13.0,7.341037407774893
片道,5.0,5.0,8.296548852802328
チェック,2209.0,1353.0,2.6959071370656416
体型,87.0,63.0,5.762852038844897
・,38557.0,6458.0,1.1329118139182093
ダイエット,345.0,129.0,5.046174360874757
改善,446.0,287.0,4.246504549476808
悩まさ,57.0,54.0,5.917002718672155
変化,447.0,343.0,4.06825631807049
注目,1470.0,1132.0,2.874245506473301
ジーンズ,30.0,12.0,7.421080115448429
フィット感,15.0,14.0,7.26692943562117
50代,47.0,37.0,6.295068852592205
現実,296.0,246.0,4.400655229304067
筋力,24.0,19.0,6.961547786069989
30分,135.0,114.0,5.169788316841934
一方通行,4.0,4.0,8.519692404116538
ブラジャー,49.0,14.0,7.26692943562117
しまる,2.0,2.0,9.212839584676484
言っ,1237.0,872.0,3.1351973413274496
一定,74.0,64.0,5.747103681876758
不摂生,3.0,3.0,8.80737447656832
美しく,224.0,173.0,4.75269517073865
戻っ,168.0,150.0,4.895351471140174
常に,361.0,297.0,4.2122546264337295
下がる,66.0,59.0,5.82844932133071
減量,10.0,9.0,7.708762187900209
実験,97.0,66.0,5.716332023210004
杉本彩,25.0,10.0,7.603401672242383
ころ,77.0,70.0,5.65749152318707
詳細,599.0,471.0,3.7511286712200116
分析,195.0,162.0,4.818390430004046
道のり,24.0,23.0,6.77049254930728
叔母さん,1.0,1.0,9.90598676523643
ケア,377.0,153.0,4.875548843843994
的,4094.0,2523.0,2.072782816595372
着用,97.0,65.0,5.7315994953407925
集計,20.0,17.0,7.072773421180213
尽き,91.0,91.0,5.3951272587195795
回答,394.0,252.0,4.376557677725006
体,681.0,395.0,3.9271010003353073
内,896.0,706.0,3.3463715277431874
興味,423.0,337.0,4.085903834884068
延べ,13.0,11.0,7.508091492438059
広い,101.0,95.0,5.3521098736358885
医師,79.0,49.0,6.014166467125802
バスト,53.0,26.0,6.647890227214948
聞け,56.0,48.0,6.034785754328539
より,4615.0,2926.0,1.9245951836563595
コチラ,164.0,122.0,5.1019657205031725
パネルディスカッション,3.0,3.0,8.80737447656832
回り,71.0,57.0,5.862935497401879
研究所,138.0,65.0,5.7315994953407925
日常生活,75.0,66.0,5.716332023210004
駅,156.0,107.0,5.2331579307745235
Ｙ,14.0,4.0,8.519692404116538
思わ,606.0,527.0,3.638786216695067
試着,21.0,14.0,7.26692943562117
自転車,416.0,63.0,5.762852038844897
買う,191.0,150.0,4.895351471140174
ず,2841.0,2026.0,2.2921680804278006
たたっ,2.0,2.0,9.212839584676484
データ,1120.0,471.0,3.7511286712200116
はず,846.0,694.0,3.3635148047296246
成功,408.0,308.0,4.175886982262855
印象,654.0,449.0,3.7989638774941747
説得力,27.0,26.0,6.647890227214948
あまり,642.0,553.0,3.5906287637140943
そうだ,459.0,344.0,4.065345107863031
ムダ,59.0,39.0,6.242425119106783
計測,123.0,67.0,5.701294145845464
そげる,2.0,2.0,9.212839584676484
記者発表,8.0,8.0,7.826545223556593
齢,22.0,14.0,7.26692943562117
代,119.0,84.0,5.475169966393116
行動,511.0,374.0,3.981730967821897
動かし,57.0,50.0,5.993963759808283
説明,528.0,438.0,3.823767854859983
背筋,26.0,18.0,7.015615007340265
サイズ,1058.0,598.0,3.512396011285798
映像,1206.0,629.0,3.4618555085359883
日常,263.0,203.0,4.592780786194642
ヒップ,26.0,11.0,7.508091492438059
Ａ子,6.0,4.0,8.519692404116538
やせ,37.0,15.0,7.197936564134219
姿勢,225.0,184.0,4.691051007627443
以来,299.0,276.0,4.28558589951928
オオノマキ,31.0,31.0,6.471999560751283
苦しい,57.0,53.0,5.935694851684307
抵抗,114.0,87.0,5.440078646581846
20代,305.0,203.0,4.592780786194642
ワコール,15.0,5.0,8.296548852802328
60歳,18.0,14.0,7.26692943562117
家で,77.0,70.0,5.65749152318707
全体,354.0,285.0,4.2534975849677785
得策,13.0,13.0,7.341037407774893
必ず,394.0,348.0,4.053784285461955
一部,660.0,538.0,3.618128205074645
気,2783.0,1758.0,2.434054686991307
止め,97.0,77.0,5.562181343382745
結果,1168.0,782.0,3.244132024691118
低下,105.0,85.0,5.463335508746113
引き締まり,4.0,4.0,8.519692404116538
歩き,84.0,65.0,5.7315994953407925
部位,24.0,18.0,7.015615007340265
健康,347.0,206.0,4.578110596446848
始まり,156.0,140.0,4.964344342627125
強い,678.0,525.0,3.6425885026448057
歩幅,4.0,2.0,9.212839584676484
１,1629.0,866.0,3.142101856673994
による,1716.0,1184.0,2.8293329497924784
Ｋ,28.0,20.0,6.910254491682439
この,7250.0,3851.0,1.6498986314215198
一人,663.0,477.0,3.7384702743480878
エイジング,25.0,17.0,7.072773421180213
あきらめ,44.0,39.0,6.242425119106783
落ち,195.0,152.0,4.882106244390153
主,491.0,404.0,3.904571887275279
運動,142.0,92.0,5.384198188187389
小さく,88.0,75.0,5.588498651700119
最も,531.0,443.0,3.8124169951912936
スポーツ,459.0,294.0,4.222406997897748
ずっと,403.0,321.0,4.1345456421064135
各,804.0,582.0,3.539516317504991
日頃,74.0,67.0,5.701294145845464
往復,31.0,24.0,6.727932934888484
加,21.0,13.0,7.341037407774893
そして,1928.0,1368.0,2.6848816670539337
発見,237.0,205.0,4.582976786098021
とともに,394.0,358.0,4.025453778835729
通っ,97.0,84.0,5.475169966393116
家族,810.0,454.0,3.787889567195081
一律,8.0,7.0,7.960076616181116
世帯,26.0,20.0,6.910254491682439
政権,6.0,6.0,8.114227296008375
なき,48.0,48.0,6.034785754328539
所得制限,1.0,1.0,9.90598676523643
税金,31.0,21.0,6.861464327513007
立場,181.0,158.0,4.843391732209462
見送ら,14.0,14.0,7.26692943562117
費,68.0,56.0,5.88063507450128
半額,38.0,31.0,6.471999560751283
独身,285.0,154.0,4.8690341628228
介護保険,1.0,1.0,9.90598676523643
無事,84.0,76.0,5.575253424950098
納得,208.0,189.0,4.664239750176787
だらけ,91.0,81.0,5.51153761056399
費用,121.0,88.0,5.428649950758222
児童手当,2.0,2.0,9.212839584676484
しか,845.0,729.0,3.314313033227771
ベンツ,12.0,8.0,7.826545223556593
今回,3513.0,2334.0,2.150647952389928
上がっ,234.0,210.0,4.558879234518961
2,3943.0,2039.0,2.2857719946619746
貢献,74.0,60.0,5.811642203014329
どんな,1051.0,797.0,3.225132086446214
当たり,74.0,66.0,5.716332023210004
バツイチ,59.0,38.0,6.268400605510044
欲しく,57.0,41.0,6.192414698532121
人気,2206.0,1421.0,2.6468706371393287
6000円,11.0,9.0,7.708762187900209
初めて,594.0,508.0,3.6755053176579473
多かっ,327.0,287.0,4.246504549476808
側,576.0,412.0,3.8849634158869026
使っ,1718.0,1118.0,2.8866901115213848
とても,736.0,510.0,3.671576039518058
聞く,364.0,291.0,4.2326634980649365
偽装,3.0,3.0,8.80737447656832
地方,122.0,78.0,5.549277938546838
6月,242.0,188.0,4.66954480240648
由梨,3.0,2.0,9.212839584676484
回す,23.0,20.0,6.910254491682439
綾,15.0,8.0,7.826545223556593
外国人,109.0,62.0,5.778852380191338
自分たち,81.0,78.0,5.549277938546838
万,1305.0,732.0,3.310206251275118
声,1999.0,1272.0,2.7576410213363616
目的,439.0,357.0,4.028250983456791
どうしても,187.0,165.0,4.800041291335849
額,277.0,151.0,4.888706928421505
可能性,580.0,469.0,3.75538399679015
一,1786.0,1320.0,2.720599749656013
払わさ,2.0,2.0,9.212839584676484
反発,64.0,53.0,5.935694851684307
在日外国人,1.0,1.0,9.90598676523643
ほしく,19.0,18.0,7.015615007340265
市,36.0,22.0,6.814944311878113
真似,81.0,54.0,5.917002718672155
それに,40.0,36.0,6.322467826780319
しっかり,708.0,533.0,3.627465341070585
ところで,89.0,85.0,5.463335508746113
いない,177.0,156.0,4.856130757986892
変われ,14.0,14.0,7.26692943562117
よく,1399.0,1055.0,2.944690719326262
施行,13.0,12.0,7.421080115448429
制度,82.0,53.0,5.935694851684307
2人,543.0,331.0,4.103868389859366
報じ,433.0,348.0,4.053784285461955
554人,1.0,1.0,9.90598676523643
あら,33.0,33.0,6.4094792037699495
親,343.0,182.0,4.701980078159634
申請,82.0,47.0,6.055839163526371
子どもたち,66.0,43.0,6.144786649542867
行く,743.0,556.0,3.585218470985847
怒っ,75.0,66.0,5.716332023210004
限度,11.0,11.0,7.508091492438059
地方自治体,5.0,5.0,8.296548852802328
主婦,93.0,69.0,5.67188026063917
形,449.0,362.0,4.014342553410658
関心,149.0,132.0,5.023184842650059
負担,257.0,171.0,4.764323208733769
選挙,19.0,14.0,7.26692943562117
限ら,264.0,249.0,4.388533868771722
ところが,167.0,155.0,4.8625616483171825
とり,64.0,62.0,5.778852380191338
訴える,36.0,34.0,6.379626240620268
分から,302.0,254.0,4.368652498217893
暁,4.0,3.0,8.80737447656832
将来,347.0,263.0,4.333832733058665
幼稚園,48.0,32.0,6.440250862436702
財政難,4.0,3.0,8.80737447656832
佐枝せつこ,44.0,43.0,6.144786649542867
わから,431.0,345.0,4.062442348205069
家,708.0,447.0,3.80342817062286
撒か,2.0,2.0,9.212839584676484
妊娠,184.0,83.0,5.487146157439831
ばら,4.0,4.0,8.519692404116538
考えれ,47.0,44.0,6.121797131318168
すぐ,748.0,623.0,3.471440246448976
増税,21.0,14.0,7.26692943562117
気の毒,24.0,24.0,6.727932934888484
月額,214.0,99.0,5.3108669151018395
不備,61.0,60.0,5.811642203014329
先日,314.0,292.0,4.2292329629681475
称する,5.0,5.0,8.296548852802328
担う,33.0,31.0,6.471999560751283
増額,71.0,25.0,6.687110940368228
送り迎え,7.0,7.0,7.960076616181116
却下,7.0,6.0,8.114227296008375
遊興,2.0,2.0,9.212839584676484
通過,38.0,30.0,6.504789383574273
納め,11.0,10.0,7.603401672242383
権利,171.0,109.0,5.214638883007286
家庭,356.0,252.0,4.376557677725006
介護,42.0,24.0,6.727932934888484
フランス,187.0,114.0,5.169788316841934
知る,339.0,289.0,4.239560077123997
しよう,509.0,430.0,3.8422015565488215
貰える,43.0,38.0,6.268400605510044
３,809.0,480.0,3.7322006613344927
不正,77.0,44.0,6.121797131318168
目,1663.0,1165.0,2.8455103992366286
割増,2.0,2.0,9.212839584676484
次世代,246.0,162.0,4.818390430004046
減らさ,3.0,3.0,8.80737447656832
聞こえる,55.0,45.0,6.09932427546611
しよ,732.0,616.0,3.48273980170291
国会,29.0,19.0,6.961547786069989
文句,66.0,58.0,5.84554375469001
お金,536.0,302.0,4.19555974786156
納める,5.0,4.0,8.519692404116538
私たち,296.0,225.0,4.489886363032009
育てる,57.0,48.0,6.034785754328539
申請書,3.0,3.0,8.80737447656832
見守り,13.0,10.0,7.603401672242383
無,147.0,103.0,5.271257777006793
簡単,1370.0,885.0,3.1203991202285
養子縁組,1.0,1.0,9.90598676523643
人たち,221.0,192.0,4.648491393208648
以降,615.0,469.0,3.75538399679015
出す,252.0,227.0,4.481036747755026
教育費,7.0,4.0,8.519692404116538
なくなる,65.0,60.0,5.811642203014329
第2子,5.0,2.0,9.212839584676484
少子化対策,6.0,6.0,8.114227296008375
期待,799.0,656.0,3.4198259762923406
にし,9.0,9.0,7.708762187900209
おかしい,92.0,81.0,5.51153761056399
2011年度,39.0,34.0,6.379626240620268
悪い,448.0,368.0,3.997903827067498
支給,42.0,22.0,6.814944311878113
どうして,134.0,119.0,5.1268632721249
働い,175.0,130.0,5.038452314780847
夫婦,297.0,155.0,4.8625616483171825
よほど,30.0,30.0,6.504789383574273
このまま,186.0,170.0,4.770188328186167
どこ,775.0,612.0,3.489254482724103
平等,28.0,19.0,6.961547786069989
20歳,62.0,52.0,5.954743046655002
心配,340.0,287.0,4.246504549476808
私立,16.0,9.0,7.708762187900209
当て,75.0,64.0,5.747103681876758
全,521.0,368.0,3.997903827067498
泣きつく,2.0,2.0,9.212839584676484
使わ,455.0,366.0,4.003353431835063
廃止,32.0,20.0,6.910254491682439
人間,672.0,428.0,3.8468635696546327
使い道,24.0,23.0,6.77049254930728
政権交代,1.0,1.0,9.90598676523643
タイ,90.0,51.0,5.974161132512103
どんどん,300.0,275.0,4.289215667569858
手当て,7.0,6.0,8.114227296008375
子ども手当,4.0,3.0,8.80737447656832
初年度,2.0,2.0,9.212839584676484
ギャンブル,18.0,17.0,7.072773421180213
ちょっと,1158.0,871.0,3.1363447883839264
手当,10.0,9.0,7.708762187900209
貯蓄,50.0,22.0,6.814944311878113
知っ,978.0,519.0,3.654082882070541
当初,164.0,147.0,4.915554178457693
払う,27.0,26.0,6.647890227214948
一体,240.0,226.0,4.485451765964143
ばらまく,2.0,2.0,9.212839584676484
出産,184.0,98.0,5.321019286565857
れれ,91.0,86.0,5.451639468982922
冊,134.0,96.0,5.341638573768593
猫,168.0,78.0,5.549277938546838
プレゼント,1305.0,533.0,3.627465341070585
協力,233.0,190.0,4.658962693075943
はじめて,171.0,136.0,4.993331879500377
疲れ,333.0,251.0,4.380533826104646
聞き,227.0,195.0,4.6329872066726825
バレエ,29.0,14.0,7.26692943562117
レイモンド・ブリッグズ,1.0,1.0,9.90598676523643
惹か,106.0,91.0,5.3951272587195795
言い回し,10.0,10.0,7.603401672242383
先生,393.0,155.0,4.8625616483171825
手,1298.0,976.0,3.0225241788233372
-,12205.0,2871.0,1.943571085115365
受講,82.0,68.0,5.686479060060322
薬剤師,22.0,8.0,7.826545223556593
嬉し,54.0,53.0,5.935694851684307
探し,394.0,343.0,4.06825631807049
ピンク色,30.0,28.0,6.573782255061225
前向き,105.0,88.0,5.428649950758222
未来,291.0,188.0,4.66954480240648
童心,9.0,6.0,8.114227296008375
コーナー,297.0,215.0,4.535348737108767
100万,66.0,55.0,5.898653580003958
奥深い,18.0,15.0,7.197936564134219
仕上げる,33.0,30.0,6.504789383574273
描い,358.0,284.0,4.257012527075223
文章,131.0,77.0,5.562181343382745
忙しく,50.0,46.0,6.077345368747334
ぐら,1.0,1.0,9.90598676523643
見方,68.0,66.0,5.716332023210004
蘇,7.0,6.0,8.114227296008375
励まさ,17.0,16.0,7.133398042996648
クセ,46.0,39.0,6.242425119106783
)。_「,2.0,2.0,9.212839584676484
自然,460.0,348.0,4.053784285461955
でしょ,2320.0,1356.0,2.6936922967360886
厚い,15.0,15.0,7.197936564134219
新美南吉,1.0,1.0,9.90598676523643
はら,3.0,3.0,8.80737447656832
6年生,7.0,7.0,7.960076616181116
周囲,407.0,328.0,4.112973156852285
かかえる,1.0,1.0,9.90598676523643
コツ,122.0,96.0,5.341638573768593
出合える,2.0,2.0,9.212839584676484
)、,169.0,121.0,5.110196219639688
ちゃんと,245.0,210.0,4.558879234518961
/,3024.0,1057.0,2.9427967793661916
はまっ,22.0,20.0,6.910254491682439
伺っ,141.0,116.0,5.152396574130065
輝か,13.0,13.0,7.341037407774893
離れ,262.0,214.0,4.540010750214578
懐かしさ,9.0,8.0,7.826545223556593
恥,35.0,27.0,6.6101498992321
願望,60.0,58.0,5.84554375469001
福音館書店,1.0,1.0,9.90598676523643
画材,3.0,3.0,8.80737447656832
偕成社,1.0,1.0,9.90598676523643
さむがりやのサンタ,1.0,1.0,9.90598676523643
感覚,434.0,329.0,4.109929014471057
描く,228.0,192.0,4.648491393208648
何度,228.0,209.0,4.563652513271618
ほとんど,568.0,452.0,3.7923045854041977
自然に,44.0,36.0,6.322467826780319
直子,14.0,3.0,8.80737447656832
お勧め,103.0,90.0,5.406177094906164
イメージ,834.0,621.0,3.4746556833029505
なれる,247.0,219.0,4.516915035419928
向い,110.0,87.0,5.440078646581846
つぶやく,65.0,59.0,5.82844932133071
偶然,73.0,60.0,5.811642203014329
回,383.0,279.0,4.274774983415064
習っ,26.0,22.0,6.814944311878113
広告代理店,41.0,27.0,6.6101498992321
生き,297.0,234.0,4.450665649878728
),3433.0,1338.0,2.707055524548256
小峰書店,1.0,1.0,9.90598676523643
イラストレーター,56.0,39.0,6.242425119106783
勉強,219.0,171.0,4.764323208733769
きっかけ,437.0,349.0,4.050914843034002
27歳,118.0,104.0,5.261595866095057
常識,141.0,112.0,5.187487893941335
はるひ,107.0,107.0,5.2331579307745235
考え方,164.0,133.0,5.015637637014676
絵本,40.0,22.0,6.814944311878113
柔らか,29.0,28.0,6.573782255061225
お気に入り,453.0,232.0,4.459249393570119
生徒,118.0,65.0,5.7315994953407925
入り込める,2.0,2.0,9.212839584676484
本,1275.0,773.0,3.255707716649007
取組む,1.0,1.0,9.90598676523643
水彩画,1.0,1.0,9.90598676523643
絵,136.0,76.0,5.575253424950098
勧め,76.0,60.0,5.811642203014329
借り,80.0,64.0,5.747103681876758
図書館,43.0,22.0,6.814944311878113
ダメ,335.0,269.0,4.31127538563459
いただい,266.0,204.0,4.587866771392213
わ,562.0,338.0,4.08294086975341
難しい,475.0,407.0,3.8971735797938347
大阪,208.0,136.0,4.993331879500377
みや,3.0,3.0,8.80737447656832
図書,10.0,5.0,8.296548852802328
大きな,1040.0,873.0,3.1340512093968274
描け,11.0,10.0,7.603401672242383
終え,91.0,89.0,5.41735039550429
遊び,153.0,129.0,5.046174360874757
まき,5.0,4.0,8.519692404116538
母,433.0,217.0,4.52608941169597
もっと,1099.0,968.0,3.0307546779598526
カステラ,1.0,1.0,9.90598676523643
わさん,1.0,1.0,9.90598676523643
おお,13.0,13.0,7.341037407774893
取る,165.0,142.0,4.950159707635168
描ける,20.0,10.0,7.603401672242383
癒し,138.0,93.0,5.373387272083173
ちきゅう,1.0,1.0,9.90598676523643
一度,171.0,165.0,4.800041291335849
いこ,117.0,109.0,5.214638883007286
工房,20.0,12.0,7.421080115448429
近所,64.0,58.0,5.84554375469001
小説,112.0,88.0,5.428649950758222
勤務,225.0,149.0,4.90204045929097
表紙,50.0,40.0,6.2171073111224935
サンタ,15.0,14.0,7.26692943562117
館,113.0,80.0,5.523960130562548
40歳,98.0,72.0,5.629320646220374
枠組み,3.0,3.0,8.80737447656832
胸,260.0,194.0,4.638128606173101
作,363.0,263.0,4.333832733058665
ふと,69.0,63.0,5.762852038844897
頻繁,99.0,89.0,5.41735039550429
難しく,235.0,229.0,4.472264761682189
まず,528.0,475.0,3.742671961201788
黒井健,1.0,1.0,9.90598676523643
ぐりとぐら,1.0,1.0,9.90598676523643
フレーバル,1.0,1.0,9.90598676523643
バレエシューズ,1.0,1.0,9.90598676523643
逃避,6.0,6.0,8.114227296008375
翻訳,92.0,33.0,6.4094792037699495
ごんぎつね,1.0,1.0,9.90598676523643
登場,2478.0,1625.0,2.5127236704725915
マサエ,2.0,2.0,9.212839584676484
相変わらず,57.0,54.0,5.917002718672155
星,257.0,104.0,5.261595866095057
緩め,5.0,5.0,8.296548852802328
少年,124.0,69.0,5.67188026063917
ストレス,339.0,222.0,4.50330938336415
感性,55.0,47.0,6.055839163526371
懐かしい,79.0,65.0,5.7315994953407925
言え,572.0,495.0,3.701429002667739
楽しい,487.0,409.0,3.892271609193627
穏やか,53.0,47.0,6.055839163526371
飾ら,30.0,24.0,6.727932934888484
さわ,2.0,2.0,9.212839584676484
モトコ,2.0,2.0,9.212839584676484
室,153.0,99.0,5.3108669151018395
高い,1210.0,913.0,3.0892508846414612
休める,3.0,3.0,8.80737447656832
ざきひろかず,1.0,1.0,9.90598676523643
感心,36.0,34.0,6.379626240620268
ちゃ,335.0,291.0,4.2326634980649365
ストーリー,433.0,294.0,4.222406997897748
イラスト,226.0,151.0,4.888706928421505
含め,307.0,272.0,4.3001846989404315
